Tenure,NumOfProducts,HasCrCard,IsActiveMember,CreditScoreBins,Geography_Germany,Geography_Spain,Gender_Male,Age,Balance,EstimatedSalary
10,1,0,0,3,1.0,0.0,1.0,-0.48194783574274197,0.8092706007664636,-1.1001492139325628
6,2,1,1,4,0.0,0.0,1.0,2.069078982113792,0.19321770676430566,0.5499772316659195
8,1,0,0,0,1.0,0.0,1.0,-0.00019623283214305012,1.0621062560792554,-1.145218026121952
6,1,1,1,2,0.0,1.0,1.0,0.008634244614283748,0.9099429616151635,-0.38298126309594327
10,1,0,1,4,0.0,1.0,0.0,2.755893894613628,0.7707638690968167,1.2138245938889067
3,2,1,1,0,1.0,0.0,1.0,0.49921632497130947,1.4044098807303278,-1.5297008315034661
2,1,1,0,1,1.0,0.0,0.0,0.10675066068568889,0.5385236897120876,1.0378259959801261
4,2,1,0,1,0.0,0.0,1.0,-0.2857150035999317,0.7000562717258169,-1.154433848748749
9,1,1,1,1,0.0,0.0,1.0,0.10675066068568889,-1.2258476714090278,-0.059471076115830884
3,1,1,0,1,0.0,0.0,1.0,-1.168762748242578,0.8097526962000036,1.0749829867102785
1,1,1,1,2,1.0,0.0,0.0,0.008634244614283748,0.8819296589083354,1.6280410255728974
1,1,1,1,1,0.0,0.0,1.0,0.10675066068568889,1.0361670215258316,-0.5614284062028057
3,2,1,1,1,0.0,0.0,1.0,2.069078982113792,-1.2258476714090278,-0.52021299658351
1,2,1,0,1,1.0,0.0,1.0,-0.5800642518141471,0.4213010952034593,-0.5109698732255078
10,1,1,1,0,0.0,1.0,0.0,0.5973327410427146,0.7806131685558466,0.4898589348722287
9,1,1,0,1,0.0,0.0,1.0,-0.6781806678855523,0.7207352488908721,1.5646325559439744
10,2,0,0,2,0.0,1.0,0.0,-0.48194783574274197,0.4979650072992189,0.9484154057234396
8,1,0,0,4,0.0,0.0,1.0,1.8728461499709816,1.2848330642059855,-1.2901078755475568
4,1,0,0,0,1.0,0.0,1.0,-0.9725299160997677,0.9499830067863648,0.22124982278551292
5,1,0,1,1,1.0,0.0,0.0,-0.18759858752852654,1.1981320149357346,-0.87732012416663
3,2,1,1,1,1.0,0.0,0.0,0.4010999088999043,0.7409595369784832,-0.227619409628092
5,2,0,1,0,0.0,1.0,0.0,-0.00019623283214305012,-1.2258476714090278,-1.622887617166838
6,1,1,0,4,0.0,0.0,1.0,0.10675066068568889,-1.2258476714090278,0.6415644031486826
2,1,1,0,3,0.0,1.0,0.0,-0.3838314196713368,-1.2258476714090278,-0.9695185190263733
4,2,1,0,1,0.0,1.0,1.0,-0.2857150035999317,-0.26592241934373356,-0.9753594843842003
0,1,1,1,2,0.0,1.0,1.0,-1.0706463321711728,0.31308910154890257,-0.7320378049937011
8,2,1,1,1,1.0,0.0,1.0,0.008634244614283748,0.47718698260160797,1.7043495254212426
10,2,1,1,1,1.0,0.0,0.0,-0.9725299160997677,0.381913353361549,-1.1748634901905368
0,2,1,0,0,0.0,1.0,1.0,-0.0894821714571214,1.6278838726706093,-1.072127708645661
7,1,1,1,0,0.0,0.0,1.0,-1.2668791643139832,1.2366276879002904,-0.6415212742881972
3,2,1,1,2,1.0,0.0,1.0,-0.6781806678855523,1.205327545715059,1.2645328329172272
2,1,1,1,1,1.0,0.0,1.0,0.8916819892569301,0.4930227277499935,0.06297965893928573
8,1,0,0,1,1.0,0.0,0.0,1.2841476535425507,0.763102590534957,-1.324793541488622
7,2,0,0,0,0.0,0.0,0.0,3.3445923910420587,-1.2258476714090278,0.5354709794455967
5,2,0,0,0,0.0,0.0,1.0,0.10675066068568889,-1.2258476714090278,-0.47369289839005935
2,1,0,1,1,1.0,0.0,0.0,-0.18759858752852654,1.3139483909158127,-0.11866653863878683
3,1,0,1,0,0.0,1.0,1.0,1.6766133178281712,1.2530615647501286,0.2673042435384083
2,4,0,0,1,0.0,0.0,0.0,0.3029834928284992,-1.2258476714090278,0.19140334186805497
5,2,1,0,1,0.0,0.0,1.0,-0.3838314196713368,-1.2258476714090278,-0.12070244284865402
5,2,1,0,3,0.0,0.0,1.0,-1.3649955803853884,1.3063257376862274,0.7990456280300857
8,2,0,0,1,1.0,0.0,1.0,-0.18759858752852654,0.9905835199532744,0.9100128408683061
7,2,0,0,2,0.0,0.0,0.0,0.10675066068568889,1.0637362130470418,-1.0793439700741954
10,1,1,0,0,0.0,0.0,0.0,0.6954491571141198,0.1399282109962589,0.30046941525235715
2,1,1,0,1,0.0,0.0,1.0,-0.0894821714571214,0.6372857794596033,0.08782628046604414
4,1,1,0,1,1.0,0.0,1.0,-0.00019623283214305012,0.2800650835381543,-1.104387782869658
3,2,0,1,2,0.0,1.0,0.0,0.4010999088999043,-0.33068027310459314,-0.09178592569224542
8,2,0,0,1,1.0,0.0,1.0,1.9709625660423866,0.6687235945096652,-0.6937880894553146
4,2,1,0,1,1.0,0.0,1.0,-1.5612284125281986,0.2792789538501512,-0.5396639850620991
8,2,1,0,0,1.0,0.0,1.0,-0.5800642518141471,0.259211410886876,-1.7169202038275446
6,1,1,1,0,0.0,1.0,1.0,-0.5800642518141471,-1.2258476714090278,-1.188744955613281
6,2,1,0,1,0.0,0.0,0.0,0.008634244614283748,-1.2258476714090278,0.712594993484055
3,1,1,0,3,1.0,0.0,0.0,1.578496901756766,1.3642743139905127,-1.5999513512644048
0,1,0,1,2,0.0,1.0,1.0,0.3029834928284992,0.5230578502354475,1.1786829883477157
6,1,1,0,4,1.0,0.0,0.0,-0.2857150035999317,1.0763529133873657,-1.3561332159019914
6,2,0,1,2,0.0,1.0,1.0,-0.0894821714571214,0.6490160204106622,-0.41823780993220766
8,3,1,0,2,0.0,1.0,1.0,-1.6593448285996037,-1.2258476714090278,0.12524723622784834
9,3,1,0,3,0.0,0.0,0.0,2.265311814256602,0.7564063041956184,1.2780287841929538
1,1,0,1,2,0.0,1.0,1.0,1.480380485685361,0.046955914312782204,0.689392154199855
6,1,0,0,2,0.0,0.0,1.0,-0.5800642518141471,1.5226537226134627,-0.3650055574424748
1,1,0,1,1,1.0,0.0,0.0,-0.6781806678855523,1.1137933615067,-0.7556209417246879
8,1,0,0,1,1.0,0.0,0.0,0.10675066068568889,0.7251229904746561,-0.676880590118998
3,2,1,1,3,1.0,0.0,0.0,-1.0706463321711728,-0.22066202428514456,-1.5112399727285821
9,2,1,0,2,1.0,0.0,1.0,-0.9725299160997677,1.0909270045288277,0.7540689775447645
9,1,0,1,3,0.0,1.0,0.0,-0.5800642518141471,1.4821690854433782,0.3285176996004406
3,2,1,0,4,0.0,0.0,0.0,0.10675066068568889,-0.009500538159635601,0.5646554611038337
8,2,1,0,0,0.0,0.0,1.0,-0.5800642518141471,-1.2258476714090278,1.3490092942061152
5,2,1,0,1,0.0,1.0,0.0,-0.48194783574274197,0.35576304178486295,-1.4668848051306942
2,2,1,0,3,0.0,0.0,0.0,-0.5800642518141471,-1.2258476714090278,-0.7565321253649085
8,2,1,0,4,1.0,0.0,0.0,0.4010999088999043,0.25257025780190495,-0.7849483609692339
5,1,1,1,2,0.0,1.0,0.0,0.4010999088999043,-1.2258476714090278,0.3477440221891127
4,2,0,1,1,0.0,0.0,0.0,-1.4631119964567936,-1.2258476714090278,-1.1434083528120709
5,1,0,0,1,0.0,1.0,1.0,-0.6781806678855523,0.9170687744710868,0.5975834468473127
7,3,1,0,1,0.0,0.0,1.0,-0.3838314196713368,-0.029848715798485314,0.5105593230559675
3,1,1,0,0,1.0,0.0,0.0,-1.0706463321711728,1.0177336025786377,0.6391589826725048
2,1,1,0,2,1.0,0.0,1.0,-0.00019623283214305012,0.47855441552679484,0.24833388704103487
1,1,1,0,2,0.0,0.0,1.0,0.49921632497130947,-0.20910535692269036,-0.6210453781043674
5,1,1,1,1,0.0,0.0,1.0,-0.8744135000283626,0.3450452332984554,-1.5186353408650224
5,1,1,0,1,1.0,0.0,1.0,-1.5612284125281986,1.7270647507717947,0.05232315759889545
2,1,1,0,1,0.0,0.0,1.0,-0.9725299160997677,0.24793489738673172,-1.0959344679265188
9,1,1,1,4,1.0,0.0,0.0,0.10675066068568889,0.5211594391947957,-0.35664283919333484
10,1,1,1,2,1.0,0.0,0.0,0.4010999088999043,0.6747884127611891,1.0633619174973108
1,1,1,1,3,0.0,0.0,1.0,-0.48194783574274197,0.42708031037567185,-0.1744325424303625
9,1,0,1,0,0.0,0.0,1.0,0.3029834928284992,0.6113595268643296,-0.15059743907825338
8,1,1,0,3,0.0,0.0,1.0,0.5973327410427146,-1.2258476714090278,0.5266509304762697
5,1,1,1,1,1.0,0.0,0.0,0.10675066068568889,1.0175252501638763,-1.7288593178645508
1,2,1,0,1,1.0,0.0,1.0,-1.0706463321711728,0.6717980747961001,-1.4919990433792654
8,2,1,0,0,1.0,0.0,0.0,-0.0894821714571214,-0.31120573316794625,1.5456138580244672
7,2,0,0,2,1.0,0.0,0.0,0.9897984053283352,0.5178637848065375,0.707261786948641
4,2,1,1,3,0.0,0.0,1.0,0.20486707675709404,-1.2258476714090278,-1.3070498051053931
9,2,0,1,1,1.0,0.0,1.0,-1.168762748242578,0.29139528785287155,-1.6627313824055876
3,3,0,1,1,0.0,1.0,0.0,1.1860312374711455,1.257761033600613,1.5970411322345262
8,1,1,0,1,1.0,0.0,0.0,1.6766133178281712,0.977303457578568,0.5348256736271122
5,2,0,1,3,1.0,0.0,0.0,-0.6781806678855523,-0.14409731999302908,-0.39507583479981156
3,2,1,1,2,0.0,1.0,0.0,0.3029834928284992,-1.2258476714090278,0.4931362398468927
10,2,0,0,2,0.0,1.0,0.0,-0.7762970839569574,0.3287352459998554,-0.40822765775034825
6,1,1,0,4,0.0,0.0,0.0,0.10675066068568889,1.4270669236669087,-1.5260962655343562
6,1,1,0,4,0.0,0.0,0.0,-0.3838314196713368,0.08332623237568475,-1.726140721484549
9,1,1,0,2,0.0,0.0,0.0,-1.2668791643139832,0.21545403809415722,-0.9370398650627282
3,1,0,0,3,1.0,0.0,1.0,0.49921632497130947,0.6464824550471653,1.6963491939480984
6,2,1,0,4,1.0,0.0,1.0,-1.4631119964567936,1.0695764915038881,1.4945060197585083
7,1,1,1,1,1.0,0.0,1.0,2.363428230328007,0.4484976564444235,-1.3028687937608385
8,1,1,0,1,1.0,0.0,0.0,0.8916819892569301,0.7099498060052113,-0.6286047245180457
6,2,0,1,2,1.0,0.0,1.0,0.9897984053283352,0.5457958300716087,0.12837864748607247
10,2,1,0,2,0.0,0.0,0.0,-0.7762970839569574,-1.2258476714090278,1.058990670484359
4,2,1,0,0,0.0,0.0,0.0,-0.8744135000283626,-1.2258476714090278,-0.18908712282723256
7,1,1,1,2,0.0,1.0,1.0,-0.7762970839569574,-1.2258476714090278,0.8673694465059775
4,1,1,0,0,0.0,0.0,1.0,-0.6781806678855523,0.8231513591800356,-0.5846362882972284
7,1,1,0,1,1.0,0.0,0.0,-0.8744135000283626,1.015909076509682,1.5425019224471028
5,3,0,1,2,0.0,1.0,0.0,2.4615446463994126,-1.2258476714090278,0.21614232548006235
3,2,0,0,1,0.0,0.0,1.0,-1.3649955803853884,-1.2258476714090278,1.5121210775360574
6,1,0,1,1,0.0,0.0,0.0,-0.7762970839569574,1.536034595502696,-0.9503412334198659
7,2,0,1,2,0.0,0.0,0.0,3.638941639256274,-1.2258476714090278,1.5420950198291419
0,1,1,1,0,0.0,0.0,1.0,-0.18759858752852654,0.709651381238838,0.29444516982644
6,2,0,1,4,0.0,1.0,1.0,0.008634244614283748,2.0759761921214768,-0.9966575325243208
8,2,1,1,0,0.0,0.0,0.0,-0.3838314196713368,-1.2258476714090278,1.5269260727895668
6,2,0,1,0,1.0,0.0,0.0,-0.18759858752852654,1.3363084515258146,0.43850938949560053
7,2,1,0,1,0.0,0.0,1.0,-0.18759858752852654,-1.2258476714090278,-0.4319765116586498
4,2,1,0,1,0.0,0.0,1.0,0.3029834928284992,-1.2258476714090278,-1.405154721855857
3,3,1,0,3,0.0,0.0,0.0,-0.9725299160997677,-0.48237958276812054,0.4842666322253779
4,3,1,0,1,0.0,0.0,0.0,-1.168762748242578,-1.2258476714090278,1.0959099535740189
9,1,1,0,1,1.0,0.0,1.0,0.4010999088999043,0.2927607975249994,1.4592174771608313
6,1,1,1,2,0.0,0.0,1.0,3.3445923910420587,-0.15887223080810323,-0.6489825467375462
2,1,0,1,1,1.0,0.0,1.0,0.5973327410427146,1.2010002263315558,0.2650638446795143
6,1,1,1,2,0.0,0.0,0.0,0.10675066068568889,0.5380069757234797,-0.2284831212962172
7,2,1,0,3,0.0,0.0,1.0,-0.3838314196713368,-1.2258476714090278,-0.3849646525234923
9,1,0,0,1,1.0,0.0,1.0,0.49921632497130947,1.0722966124141406,0.8138196708622288
3,2,0,1,1,0.0,0.0,0.0,2.069078982113792,-0.47224259670563207,-0.6407678088849382
9,2,1,0,1,0.0,0.0,1.0,-0.6781806678855523,-1.2258476714090278,0.1956283473845516
9,1,1,1,3,0.0,1.0,1.0,-0.0894821714571214,0.8477127431875346,-1.5048597744569532
3,2,1,0,2,1.0,0.0,1.0,0.008634244614283748,1.176415442745168,-0.6302448550704429
5,1,1,1,1,0.0,1.0,0.0,-0.7762970839569574,0.15258465856647596,-0.4550230238259495
7,2,0,1,1,0.0,0.0,0.0,-0.00019623283214305012,-1.2258476714090278,0.9808291987142219
10,3,1,0,3,1.0,0.0,1.0,0.5973327410427146,1.092909397619737,-1.3490004216771416
10,2,0,1,1,0.0,0.0,0.0,-0.2857150035999317,-1.2258476714090278,0.96598020928877
9,2,1,1,1,0.0,0.0,1.0,-0.5800642518141471,-1.2258476714090278,-0.27675342241692397
7,2,1,1,0,0.0,0.0,0.0,-0.7762970839569574,-1.2258476714090278,-1.6339937980670778
7,1,1,0,3,1.0,0.0,1.0,0.3029834928284992,0.8004337337720855,-1.0478636186446164
9,2,0,1,0,0.0,1.0,1.0,-0.7762970839569574,-1.2258476714090278,1.4601705682929023
1,1,1,1,1,0.0,0.0,0.0,-1.168762748242578,0.7840572339718502,0.18596110629782842
9,2,1,0,1,1.0,0.0,1.0,-0.00019623283214305012,0.48137166071654364,1.3389864480536953
0,2,1,1,0,0.0,0.0,0.0,-0.8744135000283626,-1.2258476714090278,0.5297251319219686
1,1,0,1,0,0.0,1.0,1.0,0.008634244614283748,-1.2258476714090278,0.14483594559251653
7,1,1,1,1,0.0,0.0,1.0,1.578496901756766,0.6780702838358555,-0.08813127940092515
3,2,1,1,0,0.0,0.0,0.0,-0.8744135000283626,-1.2258476714090278,0.48426541499532433
1,2,1,1,2,0.0,0.0,1.0,-1.2668791643139832,-1.2258476714090278,0.07556738270492235
5,1,1,0,2,0.0,0.0,0.0,-0.0894821714571214,0.8076016979242259,0.48623211098213637
7,2,1,1,0,0.0,0.0,0.0,-0.8744135000283626,-1.2258476714090278,1.5051562610586222
6,1,1,0,4,0.0,0.0,0.0,-0.7762970839569574,0.18089205872029418,1.5376434356326438
4,1,1,0,0,0.0,0.0,0.0,-0.5800642518141471,0.9529778323419258,-0.642006079629597
5,2,1,1,4,0.0,1.0,1.0,0.20486707675709404,-1.2258476714090278,0.6005475759181526
8,1,1,0,1,0.0,0.0,0.0,0.20486707675709404,0.31511957596629525,0.6424841073992796
6,1,0,0,3,0.0,1.0,0.0,-0.9725299160997677,0.35698783344148255,0.21062253496641228
7,2,1,0,4,0.0,0.0,1.0,0.5973327410427146,0.6753929553061733,0.8180172017575125
5,1,1,1,2,1.0,0.0,1.0,0.008634244614283748,0.24124999029466065,-0.10967659913196046
9,1,0,1,4,1.0,0.0,1.0,-0.18759858752852654,0.6263926344026197,0.3424355080347888
5,1,1,0,0,0.0,0.0,0.0,0.49921632497130947,1.0699550518144005,-0.024848358357544117
3,1,1,1,1,0.0,0.0,1.0,0.008634244614283748,0.586760799693262,-0.6912997234454752
4,2,1,0,1,0.0,1.0,1.0,-1.2668791643139832,-0.1704888395575732,-1.216204622285382
7,1,0,1,2,1.0,0.0,1.0,-0.6781806678855523,1.5861726808619343,-0.3954314398655083
2,2,1,1,0,0.0,1.0,0.0,1.7747297338995764,0.6819448373949736,-1.2210286788783216
5,2,1,1,3,0.0,0.0,0.0,-0.18759858752852654,-1.2258476714090278,-1.2617778893870384
3,2,0,1,4,0.0,1.0,1.0,0.49921632497130947,-1.2258476714090278,-0.37648073293900236
3,1,0,1,0,0.0,1.0,1.0,-1.6593448285996037,-0.16031226653627995,0.17783992126934997
8,2,1,0,1,0.0,1.0,0.0,-0.2857150035999317,-1.2258476714090278,-0.1467250824973233
2,2,1,1,4,0.0,1.0,1.0,-1.2668791643139832,-1.2258476714090278,-1.3050121619954493
5,1,0,0,0,0.0,0.0,0.0,1.578496901756766,-1.2258476714090278,-1.5659746348846333
10,3,0,0,1,1.0,0.0,1.0,2.5596610624708176,0.7984825935433904,-1.603762498562633
1,1,1,0,2,0.0,0.0,1.0,-0.18759858752852654,0.9406887261060414,1.0534279291388133
9,1,0,0,3,1.0,0.0,0.0,1.9709625660423866,0.4026631703476231,1.0674925007396396
2,2,1,0,2,1.0,0.0,0.0,0.49921632497130947,1.7541076120391004,-0.6029954214176215
4,2,1,0,2,0.0,0.0,1.0,0.008634244614283748,-1.2258476714090278,0.9552419796447723
0,2,1,0,3,0.0,0.0,0.0,-1.4631119964567936,-1.2258476714090278,-0.19763903340472355
3,2,1,1,2,0.0,0.0,0.0,-0.18759858752852654,-1.2258476714090278,-1.0753008535057273
3,1,1,0,2,0.0,0.0,0.0,1.480380485685361,-1.2258476714090278,0.5341083773454499
3,2,1,0,0,0.0,0.0,1.0,0.6954491571141198,-1.2258476714090278,-0.40993612707576205
9,3,1,0,0,1.0,0.0,1.0,-0.2857150035999317,0.6687861002340937,0.33073514497832124
5,2,1,1,2,1.0,0.0,1.0,-0.6781806678855523,0.1901222309653062,0.07114779426983656
7,2,1,1,1,1.0,0.0,1.0,-0.3838314196713368,0.4412207079522539,-0.7804593904210857
2,2,1,0,3,0.0,1.0,1.0,1.2841476535425507,-1.2258476714090278,-0.7434223837962295
8,2,1,1,3,1.0,0.0,1.0,-0.2857150035999317,0.2536233991229789,-0.47238402830228426
8,1,1,1,0,0.0,0.0,1.0,-0.5800642518141471,-1.2258476714090278,-1.4994759659293055
6,2,1,1,0,1.0,0.0,1.0,0.5973327410427146,0.2774377595880147,1.082135256615988
3,1,1,1,2,0.0,0.0,0.0,0.20486707675709404,1.1101821333456223,0.02373303198689447
9,1,1,1,2,0.0,0.0,1.0,2.069078982113792,-1.2258476714090278,-0.7477491149672163
9,1,1,0,0,0.0,0.0,0.0,0.8916819892569301,-1.2258476714090278,0.8660165822462607
4,2,1,1,1,0.0,1.0,0.0,-1.2668791643139832,1.2336038532777511,-0.3024538438813702
2,1,1,1,3,0.0,0.0,0.0,0.5973327410427146,0.5328105062282456,0.41372762894170506
4,1,1,1,1,0.0,1.0,1.0,-1.168762748242578,1.2315103923226653,1.7365193507312553
5,2,0,0,0,0.0,0.0,1.0,0.008634244614283748,-1.2258476714090278,1.1899550603152782
8,1,1,0,3,0.0,1.0,1.0,0.20486707675709404,0.4974683271966458,-1.4185917244189818
4,2,1,1,2,0.0,1.0,0.0,0.4010999088999043,-1.2258476714090278,-0.5857288392154548
9,1,1,0,1,0.0,1.0,0.0,0.20486707675709404,0.5213192294698087,1.6764686971505505
9,1,1,0,1,0.0,0.0,1.0,-1.5612284125281986,1.47267703024012,0.6014243293368537
5,1,1,0,0,0.0,1.0,1.0,0.8916819892569301,0.9037741274273475,-0.3622210567495637
6,1,1,1,2,0.0,0.0,1.0,-1.757461244671009,-0.00030017633704304656,1.2767261741454552
7,2,1,1,2,0.0,0.0,0.0,0.6954491571141198,-0.392180296454028,-0.4711826222392529
0,1,0,0,1,0.0,0.0,1.0,-0.5800642518141471,-0.05933987821032407,1.407843934963144
8,1,1,1,0,0.0,0.0,0.0,-0.0894821714571214,0.29896200647264765,-0.2350085177242556
4,1,1,1,2,0.0,0.0,0.0,-1.6593448285996037,1.576538625474462,-1.2509852321706383
2,2,1,1,1,0.0,1.0,0.0,1.9709625660423866,-1.2258476714090278,1.2393825994370666
3,2,1,1,1,1.0,0.0,0.0,-0.3838314196713368,1.434370797701909,-1.3147489590852426
4,2,0,0,0,0.0,1.0,1.0,-0.3838314196713368,-1.2258476714090278,-1.5745581934435218
2,1,1,1,0,0.0,1.0,0.0,0.008634244614283748,0.10065890948858575,0.3970813123969176
6,1,1,0,1,0.0,0.0,1.0,0.7935655731855249,-1.2258476714090278,-0.8589176924343255
3,1,1,0,2,0.0,0.0,1.0,-1.168762748242578,-1.2258476714090278,-1.1761221060660938
2,2,1,0,0,0.0,0.0,0.0,-0.00019623283214305012,-0.12169574917116283,-1.603008163709336
8,1,1,1,2,0.0,1.0,1.0,0.8916819892569301,0.19161611777914456,0.34452757871713513
5,2,1,1,1,1.0,0.0,1.0,0.10675066068568889,1.6873729746754216,0.5045893313124453
3,3,1,0,4,1.0,0.0,1.0,-1.0706463321711728,0.8962300070310184,0.08344912119283127
6,2,1,0,3,0.0,0.0,0.0,-1.0706463321711728,-1.2258476714090278,0.9442043114075569
7,2,1,1,0,0.0,1.0,1.0,1.0879148213997403,0.826599912186511,-0.6558285963397388
4,1,1,0,0,0.0,0.0,0.0,0.5973327410427146,-1.2258476714090278,-0.08375429401772011
9,1,1,0,0,1.0,0.0,0.0,0.10675066068568889,-0.08247228519473739,-0.4155628599441323
3,1,1,1,2,1.0,0.0,0.0,-0.00019623283214305012,0.5533107811298711,0.9705766438616623
6,2,1,0,0,0.0,1.0,1.0,-1.0706463321711728,0.8319742825897336,-0.3507408384428137
1,1,1,1,3,0.0,0.0,0.0,1.3822640696139559,1.3107907299345614,-1.6528914685412426
10,2,1,0,0,1.0,0.0,1.0,0.008634244614283748,0.7707558555424029,0.8432686392221399
8,2,1,1,2,0.0,0.0,1.0,-0.48194783574274197,-1.2258476714090278,0.5800492479233328
6,1,1,1,1,0.0,0.0,0.0,0.10675066068568889,-1.2258476714090278,1.0739062597827504
3,1,1,0,0,1.0,0.0,0.0,-1.3649955803853884,0.9031566029242128,0.5487459165215678
7,2,1,1,0,0.0,0.0,0.0,-0.0894821714571214,-1.2258476714090278,0.5744000832439723
3,2,1,1,2,1.0,0.0,1.0,-1.0706463321711728,0.47415240981615414,1.4572516506240576
7,1,1,0,1,0.0,0.0,0.0,1.6766133178281712,-1.2258476714090278,-1.2846018223445135
1,1,0,0,2,0.0,0.0,0.0,0.10675066068568889,0.43374726710585587,-1.571578240381983
3,2,0,0,3,0.0,1.0,1.0,0.10675066068568889,-1.2258476714090278,-0.06942714850530343
6,1,1,0,3,1.0,0.0,0.0,-0.48194783574274197,-0.29622070695613967,-0.1694408558700235
1,2,0,1,2,0.0,0.0,0.0,-0.7762970839569574,-1.2258476714090278,0.5278676388599766
3,2,1,0,0,0.0,0.0,1.0,-0.8744135000283626,-1.2258476714090278,1.2210067728759364
4,2,1,1,1,1.0,0.0,0.0,-0.9725299160997677,0.03846491232690776,-1.2722236360381258
6,2,0,0,0,0.0,0.0,0.0,-0.48194783574274197,-1.2258476714090278,-1.1051285543023566
4,1,1,0,0,0.0,0.0,1.0,-1.168762748242578,1.6095645667382692,-0.3391371582306138
2,2,1,0,3,0.0,0.0,1.0,-1.5612284125281986,0.06712266507970147,-0.10604838412180696
3,1,1,0,4,0.0,0.0,0.0,-0.6781806678855523,-0.20390327793936655,0.9825281040892133
5,1,1,0,1,0.0,1.0,1.0,-0.18759858752852654,1.3068262642949195,-0.32677670870500947
10,2,1,1,2,0.0,0.0,0.0,-0.0894821714571214,-1.2258476714090278,-0.7626906138767513
7,1,0,1,4,0.0,0.0,0.0,-0.00019623283214305012,0.04446081401047206,1.5097217432101477
1,1,1,1,2,0.0,1.0,1.0,0.10675066068568889,0.7235170741701117,-1.6838054602158217
10,1,1,0,1,0.0,0.0,0.0,-0.7762970839569574,0.5473166424282778,0.836908612191401
7,1,0,1,0,0.0,0.0,1.0,2.069078982113792,0.030536141318711962,-0.8810248507801609
4,1,0,0,2,1.0,0.0,0.0,0.6954491571141198,0.6255730080571665,-0.40942993326341803
5,1,0,0,4,1.0,0.0,0.0,-0.9725299160997677,0.47397787460101953,1.5282608524884855
8,2,1,1,2,1.0,0.0,1.0,-0.18759858752852654,-0.05299442528322572,-1.3006574345332265
4,1,1,0,1,1.0,0.0,1.0,0.9897984053283352,0.7084418153356047,-1.3097398835241363
8,1,1,1,1,0.0,0.0,0.0,-0.7762970839569574,0.6651870526757251,-0.7992050810285419
9,1,1,0,1,0.0,0.0,1.0,-0.5800642518141471,-1.2258476714090278,-1.6191806299832072
9,2,1,1,0,0.0,0.0,0.0,1.7747297338995764,0.6016216158116531,-0.5029432843612051
9,1,1,0,2,0.0,0.0,1.0,-0.5800642518141471,1.1383166009951884,1.574081565071065
2,1,0,1,2,0.0,0.0,1.0,-0.8744135000283626,-1.2258476714090278,0.034214947759578195
2,1,1,0,1,1.0,0.0,1.0,0.20486707675709404,0.8230822823409878,1.2567582106740462
9,2,0,0,3,0.0,0.0,0.0,-0.18759858752852654,1.7169484396796943,-0.875628348281953
9,1,1,0,1,0.0,0.0,0.0,-0.7762970839569574,0.9996380350855337,-0.8946548712518058
7,2,1,1,4,0.0,0.0,0.0,-1.168762748242578,-0.5261308652594849,-1.6878590101847502
6,1,1,1,0,0.0,0.0,1.0,0.008634244614283748,-1.2258476714090278,-0.7492979532655838
8,1,1,1,1,1.0,0.0,0.0,-0.3838314196713368,0.875322964107344,1.6130459685409986
7,1,1,0,0,1.0,0.0,1.0,0.10675066068568889,0.7337106359267623,0.6688244440919723
10,2,1,1,3,0.0,0.0,0.0,-0.48194783574274197,-1.2258476714090278,-0.8578070569553007
7,2,1,0,2,1.0,0.0,0.0,0.7935655731855249,0.6109192621848302,0.9234268899504178
2,4,1,0,1,1.0,0.0,0.0,0.4010999088999043,0.5954968561731134,0.2612890403928903
10,2,1,0,0,0.0,0.0,0.0,-0.5800642518141471,1.1380499099042942,0.006212918153536321
0,2,0,1,2,1.0,0.0,0.0,-0.3838314196713368,1.530541784765236,1.1689378445375542
1,1,1,1,1,0.0,0.0,0.0,-0.7762970839569574,0.4173137107981937,1.1598893040981408
1,1,0,0,2,1.0,0.0,0.0,1.8728461499709816,1.0694301640002903,0.044138850497630645
2,1,1,1,0,0.0,0.0,1.0,-0.3838314196713368,0.39701185150385626,0.31340891850352165
2,1,0,0,1,0.0,1.0,1.0,-0.48194783574274197,0.40101061515638975,1.7030787372451481
5,2,1,1,0,1.0,0.0,1.0,-0.7762970839569574,0.9105606463893867,-0.4719392176626498
9,1,1,1,3,0.0,0.0,1.0,-0.2857150035999317,0.8121120468905424,0.9670007697438189
1,2,0,1,2,0.0,0.0,1.0,-0.7762970839569574,-1.2258476714090278,1.4290392141087283
10,1,1,1,1,0.0,0.0,0.0,0.10675066068568889,-1.2258476714090278,0.817345638547869
6,1,0,1,0,1.0,0.0,0.0,-1.0706463321711728,1.4084551229984619,-1.6413698644126657
6,2,1,1,0,0.0,0.0,1.0,0.6954491571141198,-1.2258476714090278,-0.28924115942814704
6,1,0,1,1,0.0,1.0,1.0,1.480380485685361,-1.2258476714090278,-0.2689708012333901
5,1,0,1,0,0.0,1.0,1.0,-0.2857150035999317,-1.2258476714090278,1.4389919825880546
5,1,1,1,3,0.0,0.0,1.0,-0.2857150035999317,0.6901524800967729,-0.9980693454966397
10,2,1,1,3,1.0,0.0,1.0,0.6954491571141198,0.02645227371830298,-0.4628823305028684
10,2,1,1,0,0.0,0.0,1.0,-1.2668791643139832,-1.2258476714090278,-1.6330429675051068
4,1,1,1,0,1.0,0.0,1.0,-1.2668791643139832,0.719288642048076,-1.5884483533666491
5,1,0,1,2,0.0,1.0,0.0,0.10675066068568889,1.2463606305492303,0.31698861820153373
